"dHat","nHat","pHat","pHatZeroNeg","pHatDropNeg","aHat","square","TrapSpacing","FieldSize","CatchRadius","NumVisits","density","simnum","paramnum"
648.473684210526,0.926390977443609,0.0895996326731691,0.0895996326731691,0.0895996326731691,700,"5",5,40,0.5,4,2,6,172
144.5,1.445,0.0606635633722757,0.0606635633722757,0.0606635633722757,100,"1",5,40,0.5,4,2,7,172
3600,9,0.00836834795709895,0.00836834795709895,0.00836834795709895,400,"2",5,40,0.5,4,2,7,172
1360.69230769231,1.51188034188034,0.0501286197080447,0.0501286197080447,0.0501286197080447,900,"3",5,40,0.5,4,2,7,172
1476.225,0.922640625,0.086002764499773,0.086002764499773,0.086002764499773,1600,"4",5,40,0.5,4,2,7,172
448.148148148148,0.64021164021164,0.131354241047909,0.131354241047909,0.131354241047909,700,"5",5,40,0.5,4,2,7,172
32.6666666666667,0.326666666666667,0.244071053981546,0.244071053981546,0.244071053981546,100,"1",5,40,0.5,4,2,8,172
-368.166666666667,-0.920416666666667,-0.0619131671036408,-0.0619131671036408,0,400,"2",5,40,0.5,4,2,8,172
1573.44444444444,1.74827160493827,0.0385585052125326,0.0385585052125326,0.0385585052125326,900,"3",5,40,0.5,4,2,8,172
7704.16666666667,4.81510416666667,0.0140522208271809,0.0140522208271809,0.0140522208271809,1600,"4",5,40,0.5,4,2,8,172
-3072,-4.38857142857143,-0.0155048005794951,-0.0155048005794951,0,700,"5",5,40,0.5,4,2,8,172
57.6,0.576,0.236237384174027,0.236237384174027,0.236237384174027,100,"1",5,40,0.5,4,2,9,172
NA,NA,0,0,0,400,"2",5,40,0.5,4,2,9,172
2681.28571428571,2.97920634920635,0.0258823944260883,0.0258823944260883,0.0258823944260883,900,"3",5,40,0.5,4,2,9,172
54756,34.2225,0.0021390398825617,0.0021390398825617,0.0021390398825617,1600,"4",5,40,0.5,4,2,9,172
-1568.16666666667,-2.2402380952381,-0.0304638130973318,-0.0304638130973318,0,700,"5",5,40,0.5,4,2,9,172
66.125,0.66125,0.192427146912752,0.192427146912752,0.192427146912752,100,"1",5,40,0.5,4,2,10,172
561.125,1.4028125,0.0615986919630956,0.0615986919630956,0.0615986919630956,400,"2",5,40,0.5,4,2,10,172
1106.57894736842,1.22953216374269,0.067816800601202,0.067816800601202,0.067816800601202,900,"3",5,40,0.5,4,2,10,172
-27378,-17.11125,-0.00426441167005831,-0.00426441167005831,0,1600,"4",5,40,0.5,4,2,10,172
-377.190476190476,-0.538843537414966,-0.111735155592273,-0.111735155592273,0,700,"5",5,40,0.5,4,2,10,172
-4,-0.04,-0.224744871391589,-0.224744871391589,0,100,"1",5,41,0.5,4,0.5,1,173
57.8,0.1445,0.159831949583194,0.159831949583194,0.159831949583194,400,"2",5,41,0.5,4,0.5,1,173
131.272727272727,0.145858585858586,0.157072769576475,0.157072769576475,0.157072769576475,900,"3",5,41,0.5,4,0.5,1,173
363,0.226875,0.0954659662667091,0.0954659662667091,0.0954659662667091,1600,"4",5,41,0.5,4,0.5,1,173
784,1.12,0.0180194939380343,0.0180194939380343,0.0180194939380343,700,"5",5,41,0.5,4,0.5,1,173
NA,NA,0,0,0,100,"1",5,41,0.5,4,0.5,2,173
289,0.7225,0.0298574998546681,0.0298574998546681,0.0298574998546681,400,"2",5,41,0.5,4,0.5,2,173
273.8,0.304222222222222,0.0700188900494457,0.0700188900494457,0.0700188900494457,900,"3",5,41,0.5,4,0.5,2,173
561.125,0.350703125,0.0615986919630956,0.0615986919630956,0.0615986919630956,1600,"4",5,41,0.5,4,0.5,2,173
300,0.428571428571429,0.0513167019494862,0.0513167019494862,0.0513167019494862,700,"5",5,41,0.5,4,0.5,2,173
12.5,0.125,0.225403330758517,0.225403330758517,0.225403330758517,100,"1",5,41,0.5,4,0.5,3,173
42.6666666666667,0.106666666666667,0.209430584957905,0.209430584957905,0.209430584957905,400,"2",5,41,0.5,4,0.5,3,173
92.45,0.102722222222222,0.268642549138773,0.268642549138773,0.268642549138773,900,"3",5,41,0.5,4,0.5,3,173
249.388888888889,0.155868055555556,0.144813889505863,0.144813889505863,0.144813889505863,1600,"4",5,41,0.5,4,0.5,3,173
-288,-0.411428571428571,-0.0408329997330663,-0.0408329997330663,0,700,"5",5,41,0.5,4,0.5,3,173
-2,-0.02,-0.414213562373095,-0.414213562373095,0,100,"1",5,41,0.5,4,0.5,4,173
-36,-0.09,-0.154700538379251,-0.154700538379251,0,400,"2",5,41,0.5,4,0.5,4,173
NA,NA,0,0,0,900,"3",5,41,0.5,4,0.5,4,173
603.571428571429,0.377232142857143,0.0553796041225384,0.0553796041225384,0.0553796041225384,1600,"4",5,41,0.5,4,0.5,4,173
175,0.25,0.105572809000084,0.105572809000084,0.105572809000084,700,"5",5,41,0.5,4,0.5,4,173
12,0.12,0.292893218813452,0.292893218813452,0.292893218813452,100,"1",5,41,0.5,4,0.5,5,173
72.25,0.180625,0.125525367804794,0.125525367804794,0.125525367804794,400,"2",5,41,0.5,4,0.5,5,173
152.1,0.169,0.137683501497424,0.137683501497424,0.137683501497424,900,"3",5,41,0.5,4,0.5,5,173
248.0625,0.1550390625,0.136268707275378,0.136268707275378,0.136268707275378,1600,"4",5,41,0.5,4,0.5,5,173
96,0.137142857142857,0.133974596215561,0.133974596215561,0.133974596215561,700,"5",5,41,0.5,4,0.5,5,173
-4.5,-0.045,-0.290994448735806,-0.290994448735806,0,100,"1",5,41,0.5,4,0.5,6,173
72.2,0.1805,0.141604924721048,0.141604924721048,0.141604924721048,400,"2",5,41,0.5,4,0.5,6,173
117.818181818182,0.130909090909091,0.166666666666667,0.166666666666667,0.166666666666667,900,"3",5,41,0.5,4,0.5,6,173
210.25,0.13140625,0.149037056603237,0.149037056603237,0.149037056603237,1600,"4",5,41,0.5,4,0.5,6,173
96.8,0.138285714285714,0.120950927008467,0.120950927008467,0.120950927008467,700,"5",5,41,0.5,4,0.5,6,173
5.33333333333333,0.0533333333333333,0.5,0.5,0.5,100,"1",5,41,0.5,4,0.5,7,173
45,0.1125,0.183503419072274,0.183503419072274,0.183503419072274,400,"2",5,41,0.5,4,0.5,7,173
288.8,0.320888888888889,0.0681088837039067,0.0681088837039067,0.0681088837039067,900,"3",5,41,0.5,4,0.5,7,173
260.761904761905,0.16297619047619,0.153704415575612,0.153704415575612,0.153704415575612,1600,"4",5,41,0.5,4,0.5,7,173
81,0.115714285714286,0.25464400750007,0.25464400750007,0.25464400750007,700,"5",5,41,0.5,4,0.5,7,173
-18,-0.18,-0.154700538379251,-0.154700538379251,0,100,"1",5,41,0.5,4,0.5,8,173
66.125,0.1653125,0.192427146912752,0.192427146912752,0.192427146912752,400,"2",5,41,0.5,4,0.5,8,173
192.307692307692,0.213675213675214,0.139767473295737,0.139767473295737,0.139767473295737,900,"3",5,41,0.5,4,0.5,8,173
330.882352941176,0.206801470588235,0.120606269448472,0.120606269448472,0.120606269448472,1600,"4",5,41,0.5,4,0.5,8,173
156.25,0.223214285714286,0.083484861008832,0.083484861008832,0.083484861008832,700,"5",5,41,0.5,4,0.5,8,173
16.3333333333333,0.163333333333333,0.244071053981546,0.244071053981546,0.244071053981546,100,"1",5,41,0.5,4,0.5,9,173
256,0.64,0.0317541634481457,0.0317541634481457,0.0317541634481457,400,"2",5,41,0.5,4,0.5,9,173
578,0.642222222222222,0.0298574998546681,0.0298574998546681,0.0298574998546681,900,"3",5,41,0.5,4,0.5,9,173
229.263157894737,0.143289473684211,0.156127253597314,0.156127253597314,0.156127253597314,1600,"4",5,41,0.5,4,0.5,9,173
60.2352941176471,0.0860504201680672,0.315346803118542,0.315346803118542,0.315346803118542,700,"5",5,41,0.5,4,0.5,9,173
8.16666666666667,0.0816666666666667,0.622035526990773,0.622035526990773,0.622035526990773,100,"1",5,41,0.5,4,0.5,10,173
60.1666666666667,0.150416666666667,0.172829808131489,0.172829808131489,0.172829808131489,400,"2",5,41,0.5,4,0.5,10,173
171.125,0.190138888888889,0.114684359234638,0.114684359234638,0.114684359234638,900,"3",5,41,0.5,4,0.5,10,173
-3364,-2.1025,-0.00858384842825277,-0.00858384842825277,0,1600,"4",5,41,0.5,4,0.5,10,173
-49,-0.07,-0.195228609334394,-0.195228609334394,0,700,"5",5,41,0.5,4,0.5,10,173
-18,-0.18,-0.154700538379251,-0.154700538379251,0,100,"1",5,41,0.5,4,1,1,174
162,0.405,0.118082896311803,0.118082896311803,0.118082896311803,400,"2",5,41,0.5,4,1,1,174
324,0.36,0.118082896311803,0.118082896311803,0.118082896311803,900,"3",5,41,0.5,4,1,1,174
2304.14285714286,1.44008928571429,0.0279496464874983,0.0279496464874983,0.0279496464874983,1600,"4",5,41,0.5,4,1,1,174
-336.111111111111,-0.48015873015873,-0.0787197799411874,-0.0787197799411874,0,700,"5",5,41,0.5,4,1,1,174
40.5,0.405,0.118082896311803,0.118082896311803,0.118082896311803,100,"1",5,41,0.5,4,1,2,174
122.5,0.30625,0.154845745271483,0.154845745271483,0.154845745271483,400,"2",5,41,0.5,4,1,2,174
426.666666666667,0.474074074074074,0.0986121811340027,0.0986121811340027,0.0986121811340027,900,"3",5,41,0.5,4,1,2,174
1560.09090909091,0.975056818181818,0.0429051591659555,0.0429051591659555,0.0429051591659555,1600,"4",5,41,0.5,4,1,2,174
-650.25,-0.928928571428571,-0.0384755040678715,-0.0384755040678715,0,700,"5",5,41,0.5,4,1,2,174
16,0.16,0.292893218813452,0.292893218813452,0.292893218813452,100,"1",5,41,0.5,4,1,3,174
363,0.9075,0.0465374107544076,0.0465374107544076,0.0465374107544076,400,"2",5,41,0.5,4,1,3,174
2888,3.20888888888889,0.0132456179340698,0.0132456179340698,0.0132456179340698,900,"3",5,41,0.5,4,1,3,174
1408.33333333333,0.880208333333333,0.0472711258220901,0.0472711258220901,0.0472711258220901,1600,"4",5,41,0.5,4,1,3,174
291.6,0.416571428571429,0.09732906615156,0.09732906615156,0.09732906615156,700,"5",5,41,0.5,4,1,3,174
32,0.32,0.133974596215561,0.133974596215561,0.133974596215561,100,"1",5,41,0.5,4,1,4,174
196,0.49,0.0741799002274486,0.0741799002274486,0.0741799002274486,400,"2",5,41,0.5,4,1,4,174
3721,4.13444444444444,0.00823059263907056,0.00823059263907056,0.00823059263907056,900,"3",5,41,0.5,4,1,4,174
5832,3.645,0.00930252777072182,0.00930252777072182,0.00930252777072182,1600,"4",5,41,0.5,4,1,4,174
2209,3.15571428571429,0.0106954946755174,0.0106954946755174,0.0106954946755174,700,"5",5,41,0.5,4,1,4,174
16.3333333333333,0.163333333333333,0.244071053981546,0.244071053981546,0.244071053981546,100,"1",5,41,0.5,4,1,5,174
71.2727272727273,0.178181818181818,0.22080627752602,0.22080627752602,0.22080627752602,400,"2",5,41,0.5,4,1,5,174
396.75,0.440833333333333,0.0911067408536143,0.0911067408536143,0.0911067408536143,900,"3",5,41,0.5,4,1,5,174
651.041666666667,0.406901041666667,0.101111797830231,0.101111797830231,0.101111797830231,1600,"4",5,41,0.5,4,1,5,174
261.333333333333,0.373333333333333,0.113594739572082,0.113594739572082,0.113594739572082,700,"5",5,41,0.5,4,1,5,174
-24.5,-0.245,-0.133893419027682,-0.133893419027682,0,100,"1",5,41,0.5,4,1,6,174
-34.5714285714286,-0.0864285714285714,-0.279204298133663,-0.279204298133663,0,400,"2",5,41,0.5,4,1,6,174
-280.333333333333,-0.311481481481481,-0.0985884360051028,-0.0985884360051028,0,900,"3",5,41,0.5,4,1,6,174
-376.36,-0.235225,-0.121486495131746,-0.121486495131746,0,1600,"4",5,41,0.5,4,1,6,174
-117,-0.167142857142857,-0.154700538379251,-0.154700538379251,0,700,"5",5,41,0.5,4,1,6,174
-16,-0.16,-0.224744871391589,-0.224744871391589,0,100,"1",5,41,0.5,4,1,7,174
136.125,0.3403125,0.129611720221511,0.129611720221511,0.129611720221511,400,"2",5,41,0.5,4,1,7,174
NA,NA,0,0,0,900,"3",5,41,0.5,4,1,7,174
-2090.66666666667,-1.30666666666667,-0.0264362759428509,-0.0264362759428509,0,1600,"4",5,41,0.5,4,1,7,174
-400.166666666667,-0.571666666666667,-0.0594569267279519,-0.0594569267279519,0,700,"5",5,41,0.5,4,1,7,174
20.1666666666667,0.201666666666667,0.325800137536758,0.325800137536758,0.325800137536758,100,"1",5,41,0.5,4,1,8,174
182.25,0.455625,0.0770417930091027,0.0770417930091027,0.0770417930091027,400,"2",5,41,0.5,4,1,8,174
409.6,0.455111111111111,0.0814413464563082,0.0814413464563082,0.0814413464563082,900,"3",5,41,0.5,4,1,8,174
1344.44444444444,0.840277777777778,0.041781956868992,0.041781956868992,0.041781956868992,1600,"4",5,41,0.5,4,1,8,174
-2116,-3.02285714285714,-0.0108111250054497,-0.0108111250054497,0,700,"5",5,41,0.5,4,1,8,174
NA,NA,0,0,0,100,"1",5,41,0.5,4,1,9,174
171.125,0.4278125,0.114684359234638,0.114684359234638,0.114684359234638,400,"2",5,41,0.5,4,1,9,174
391.142857142857,0.434603174603175,0.0995496622185037,0.0995496622185037,0.0995496622185037,900,"3",5,41,0.5,4,1,9,174
-2289.8,-1.431125,-0.0230977333386173,-0.0230977333386173,0,1600,"4",5,41,0.5,4,1,9,174
-57.3157894736842,-0.0818796992481203,-0.255291828921696,-0.255291828921696,0,700,"5",5,41,0.5,4,1,9,174
27,0.27,0.183503419072274,0.183503419072274,0.183503419072274,100,"1",5,41,0.5,4,1,10,174
102.083333333333,0.255208333333333,0.189356516622222,0.189356516622222,0.189356516622222,400,"2",5,41,0.5,4,1,10,174
352.083333333333,0.391203703703704,0.0970135021028191,0.0970135021028191,0.0970135021028191,900,"3",5,41,0.5,4,1,10,174
684.5,0.4278125,0.0846651771958865,0.0846651771958865,0.0846651771958865,1600,"4",5,41,0.5,4,1,10,174
352.666666666667,0.503809523809524,0.0674951917596862,0.0674951917596862,0.0674951917596862,700,"5",5,41,0.5,4,1,10,174
-48,-0.48,-0.118033988749895,-0.118033988749895,0,100,"1",5,41,0.5,4,1.5,1,175
-138.272727272727,-0.345681818181818,-0.132277034144596,-0.132277034144596,0,400,"2",5,41,0.5,4,1.5,1,175
-1081.125,-1.20125,-0.0421235557151292,-0.0421235557151292,0,900,"3",5,41,0.5,4,1.5,1,175
-10561.3333333333,-6.60083333333333,-0.00839175551184956,-0.00839175551184956,0,1600,"4",5,41,0.5,4,1.5,1,175
1445,2.06428571428571,0.0298574998546681,0.0298574998546681,0.0298574998546681,700,"5",5,41,0.5,4,1.5,1,175
NA,NA,0,0,0,100,"1",5,41,0.5,4,1.5,2,175
-126.75,-0.316875,-0.143543749793731,-0.143543749793731,0,400,"2",5,41,0.5,4,1.5,2,175
-3136.33333333333,-3.48481481481481,-0.0153461651336191,-0.0153461651336191,0,900,"3",5,41,0.5,4,1.5,2,175
2328.0625,1.4550390625,0.0423474295988889,0.0423474295988889,0.0423474295988889,1600,"4",5,41,0.5,4,1.5,2,175
485.052631578947,0.692932330827068,0.104408947491472,0.104408947491472,0.104408947491472,700,"5",5,41,0.5,4,1.5,2,175
84.5,0.845,0.0801337889922001,0.0801337889922001,0.0801337889922001,100,"1",5,41,0.5,4,1.5,3,175
1104.5,2.76125,0.0215078904198367,0.0215078904198367,0.0215078904198367,400,"2",5,41,0.5,4,1.5,3,175
960.4,1.06711111111111,0.0523929170413143,0.0523929170413143,0.0523929170413143,900,"3",5,41,0.5,4,1.5,3,175
1104.5,0.6903125,0.0890734200592491,0.0890734200592491,0.0890734200592491,1600,"4",5,41,0.5,4,1.5,3,175
368.181818181818,0.525974025974026,0.130773012639647,0.130773012639647,0.130773012639647,700,"5",5,41,0.5,4,1.5,3,175
-25,-0.25,-0.183215956619923,-0.183215956619923,0,100,"1",5,41,0.5,4,1.5,4,175
-924.5,-2.31125,-0.0229915092057102,-0.0229915092057102,0,400,"2",5,41,0.5,4,1.5,4,175
1210,1.34444444444444,0.0465374107544076,0.0465374107544076,0.0465374107544076,900,"3",5,41,0.5,4,1.5,4,175
1042.31428571429,0.651446428571429,0.0962556076513832,0.0962556076513832,0.0962556076513832,1600,"4",5,41,0.5,4,1.5,4,175
262.44,0.374914285714286,0.168520580716902,0.168520580716902,0.168520580716902,700,"5",5,41,0.5,4,1.5,4,175
NA,NA,0,0,0,100,"1",5,41,0.5,4,1.5,5,175
315.571428571429,0.788928571428571,0.0774687919711149,0.0774687919711149,0.0774687919711149,400,"2",5,41,0.5,4,1.5,5,175
999.692307692308,1.11076923076923,0.0587429085097411,0.0587429085097411,0.0587429085097411,900,"3",5,41,0.5,4,1.5,5,175
1737.19047619048,1.08574404761905,0.0565741385668175,0.0565741385668175,0.0565741385668175,1600,"4",5,41,0.5,4,1.5,5,175
741.125,1.05875,0.0533723561484716,0.0533723561484716,0.0533723561484716,700,"5",5,41,0.5,4,1.5,5,175
50,0.5,0.105572809000084,0.105572809000084,0.105572809000084,100,"1",5,41,0.5,4,1.5,6,175
-145.454545454545,-0.363636363636364,-0.129158979063621,-0.129158979063621,0,400,"2",5,41,0.5,4,1.5,6,175
-855.363636363636,-0.95040404040404,-0.0551786871689885,-0.0551786871689885,0,900,"3",5,41,0.5,4,1.5,6,175
-1543.76470588235,-0.964852941176471,-0.0511604404680279,-0.0511604404680279,0,1600,"4",5,41,0.5,4,1.5,6,175
-704.166666666667,-1.00595238095238,-0.0451352507248486,-0.0451352507248486,0,700,"5",5,41,0.5,4,1.5,6,175
28.1666666666667,0.281666666666667,0.266200614294657,0.266200614294657,0.266200614294657,100,"1",5,41,0.5,4,1.5,7,175
144,0.36,0.236237384174027,0.236237384174027,0.236237384174027,400,"2",5,41,0.5,4,1.5,7,175
404.631578947368,0.449590643274854,0.167204474617704,0.167204474617704,0.167204474617704,900,"3",5,41,0.5,4,1.5,7,175
1422.81481481481,0.889259259259259,0.0714285714285714,0.0714285714285714,0.0714285714285714,1600,"4",5,41,0.5,4,1.5,7,175
-471.272727272727,-0.673246753246753,-0.0736748938937604,-0.0736748938937604,0,700,"5",5,41,0.5,4,1.5,7,175
57.1428571428571,0.571428571428572,0.193774225170145,0.193774225170145,0.193774225170145,100,"1",5,41,0.5,4,1.5,8,175
184.470588235294,0.461176470588235,0.16547703960372,0.16547703960372,0.16547703960372,400,"2",5,41,0.5,4,1.5,8,175
867,0.963333333333333,0.0606635633722757,0.0606635633722757,0.0606635633722757,900,"3",5,41,0.5,4,1.5,8,175
1513.8,0.946125,0.0592250687521655,0.0592250687521655,0.0592250687521655,1600,"4",5,41,0.5,4,1.5,8,175
648,0.925714285714286,0.0571909584179366,0.0571909584179366,0.0571909584179366,700,"5",5,41,0.5,4,1.5,8,175
-144,-1.44,-0.0408329997330663,-0.0408329997330663,0,100,"1",5,41,0.5,4,1.5,9,175
-387.2,-0.968,-0.0552897060221726,-0.0552897060221726,0,400,"2",5,41,0.5,4,1.5,9,175
-864.9,-0.961,-0.0523910308057696,-0.0523910308057696,0,900,"3",5,41,0.5,4,1.5,9,175
10561.3333333333,6.60083333333333,0.0084627755773713,0.0084627755773713,0.0084627755773713,1600,"4",5,41,0.5,4,1.5,9,175
555.769230769231,0.793956043956044,0.0796420133831555,0.0796420133831555,0.0796420133831555,700,"5",5,41,0.5,4,1.5,9,175
72,0.72,0.0871290708247231,0.0871290708247231,0.0871290708247231,100,"1",5,41,0.5,4,1.5,10,175
882,2.205,0.0240999270514668,0.0240999270514668,0.0240999270514668,400,"2",5,41,0.5,4,1.5,10,175
398.131578947368,0.442368421052632,0.168701671739257,0.168701671739257,0.168701671739257,900,"3",5,41,0.5,4,1.5,10,175
1060.9,0.6630625,0.102322305769801,0.102322305769801,0.102322305769801,1600,"4",5,41,0.5,4,1.5,10,175
3444.5,4.92071428571429,0.0121216600927868,0.0121216600927868,0.0121216600927868,700,"5",5,41,0.5,4,1.5,10,175
-28.1666666666667,-0.281666666666667,-0.208941049653978,-0.208941049653978,0,100,"1",5,41,0.5,4,2,1,176
NA,NA,0,0,0,400,"2",5,41,0.5,4,2,1,176
817.190476190476,0.907989417989418,0.083651454691748,0.083651454691748,0.083651454691748,900,"3",5,41,0.5,4,2,1,176
1163.76923076923,0.727355769230769,0.111958398396302,0.111958398396302,0.111958398396302,1600,"4",5,41,0.5,4,2,1,176
426.612903225806,0.609447004608295,0.145345226065696,0.145345226065696,0.145345226065696,700,"5",5,41,0.5,4,2,1,176
NA,NA,0,0,0,100,"1",5,41,0.5,4,2,2,176
3600,9,0.00836834795709895,0.00836834795709895,0.00836834795709895,400,"2",5,41,0.5,4,2,2,176
1169.47058823529,1.29941176470588,0.0622193091593988,0.0622193091593988,0.0622193091593988,900,"3",5,41,0.5,4,2,2,176
3660.25,2.28765625,0.0336231079332137,0.0336231079332137,0.0336231079332137,1600,"4",5,41,0.5,4,2,2,176
-10201,-14.5728571428571,-0.00493830163797115,-0.00493830163797115,0,700,"5",5,41,0.5,4,2,2,176
26.2727272727273,0.262727272727273,0.405911474213995,0.405911474213995,0.405911474213995,100,"1",5,41,0.5,4,2,3,176
166.259259259259,0.415648148148148,0.227332590713744,0.227332590713744,0.227332590713744,400,"2",5,41,0.5,4,2,3,176
476.173913043478,0.529082125603865,0.16982580792391,0.16982580792391,0.16982580792391,900,"3",5,41,0.5,4,2,3,176
1312.2,0.820125,0.09732906615156,0.09732906615156,0.09732906615156,1600,"4",5,41,0.5,4,2,3,176
-9025,-12.8928571428571,-0.00524937990006924,-0.00524937990006924,0,700,"5",5,41,0.5,4,2,3,176
-98,-0.98,-0.0690449676496976,-0.0690449676496976,0,100,"1",5,41,0.5,4,2,4,176
NA,NA,0,0,0,400,"2",5,41,0.5,4,2,4,176
864,0.96,0.0871290708247231,0.0871290708247231,0.0871290708247231,900,"3",5,41,0.5,4,2,4,176
2320.04347826087,1.45002717391304,0.0510885708176445,0.0510885708176445,0.0510885708176445,1600,"4",5,41,0.5,4,2,4,176
-7569,-10.8128571428571,-0.00573070594148772,-0.00573070594148772,0,700,"5",5,41,0.5,4,2,4,176
-42.25,-0.4225,-0.143543749793731,-0.143543749793731,0,100,"1",5,41,0.5,4,2,5,176
-1083,-2.7075,-0.025978352085154,-0.025978352085154,0,400,"2",5,41,0.5,4,2,5,176
2773.5,3.08166666666667,0.0235327081294411,0.0235327081294411,0.0235327081294411,900,"3",5,41,0.5,4,2,5,176
2190.24,1.3689,0.0549273080009172,0.0549273080009172,0.0549273080009172,1600,"4",5,41,0.5,4,2,5,176
580.263157894737,0.828947368421053,0.0949875033748876,0.0949875033748876,0.0949875033748876,700,"5",5,41,0.5,4,2,5,176
30.25,0.3025,0.202275964782534,0.202275964782534,0.202275964782534,100,"1",5,41,0.5,4,2,6,176
320.642857142857,0.801607142857143,0.110593019973756,0.110593019973756,0.110593019973756,400,"2",5,41,0.5,4,2,6,176
715.034482758621,0.79448275862069,0.106349558769699,0.106349558769699,0.106349558769699,900,"3",5,41,0.5,4,2,6,176
1420.45454545455,0.887784090909091,0.0922555425671826,0.0922555425671826,0.0922555425671826,1600,"4",5,41,0.5,4,2,6,176
749.066666666667,1.07009523809524,0.073452340115342,0.073452340115342,0.073452340115342,700,"5",5,41,0.5,4,2,6,176
73.5,0.735,0.154845745271483,0.154845745271483,0.154845745271483,100,"1",5,41,0.5,4,2,7,176
1496.33333333333,3.74083333333333,0.0226444451495582,0.0226444451495582,0.0226444451495582,400,"2",5,41,0.5,4,2,7,176
1344.08333333333,1.49342592592593,0.0484161565980525,0.0484161565980525,0.0484161565980525,900,"3",5,41,0.5,4,2,7,176
12769,7.980625,0.00888906526274658,0.00888906526274658,0.00888906526274658,1600,"4",5,41,0.5,4,2,7,176
-1225.125,-1.75017857142857,-0.039619199903542,-0.039619199903542,0,700,"5",5,41,0.5,4,2,7,176
196,1.96,0.0363758883405685,0.0363758883405685,0.0363758883405685,100,"1",5,41,0.5,4,2,8,176
270.75,0.676875,0.111476683361361,0.111476683361361,0.111476683361361,400,"2",5,41,0.5,4,2,8,176
1856.57142857143,2.06285714285714,0.0311881032790369,0.0311881032790369,0.0311881032790369,900,"3",5,41,0.5,4,2,8,176
1254.4,0.784,0.0936730328250343,0.0936730328250343,0.0936730328250343,1600,"4",5,41,0.5,4,2,8,176
366.666666666667,0.523809523809524,0.163339973465924,0.163339973465924,0.163339973465924,700,"5",5,41,0.5,4,2,8,176
40.1111111111111,0.401111111111111,0.274523749889988,0.274523749889988,0.274523749889988,100,"1",5,41,0.5,4,2,9,176
177.846153846154,0.444615384615385,0.214094752006624,0.214094752006624,0.214094752006624,400,"2",5,41,0.5,4,2,9,176
538.131578947368,0.597923976608187,0.143106929503025,0.143106929503025,0.143106929503025,900,"3",5,41,0.5,4,2,9,176
1185.9649122807,0.741228070175439,0.116388529516943,0.116388529516943,0.116388529516943,1600,"4",5,41,0.5,4,2,9,176
720.473684210526,1.02924812030075,0.0847913693551412,0.0847913693551412,0.0847913693551412,700,"5",5,41,0.5,4,2,9,176
41.2857142857143,0.412857142857143,0.23303501115263,0.23303501115263,0.23303501115263,100,"1",5,41,0.5,4,2,10,176
360,0.9,0.0871290708247231,0.0871290708247231,0.0871290708247231,400,"2",5,41,0.5,4,2,10,176
650.451612903226,0.722724014336918,0.115867577313743,0.115867577313743,0.115867577313743,900,"3",5,41,0.5,4,2,10,176
1255.07843137255,0.784424019607843,0.106457067437711,0.106457067437711,0.106457067437711,1600,"4",5,41,0.5,4,2,10,176
616.05,0.880071428571429,0.0945609795133524,0.0945609795133524,0.0945609795133524,700,"5",5,41,0.5,4,2,10,176
39.2,0.392,0.198216274262727,0.198216274262727,0.198216274262727,100,"1",5,38,1,4,0.5,1,177
120.615384615385,0.301538461538462,0.2680749452886,0.2680749452886,0.2680749452886,400,"2",5,38,1,4,0.5,1,177
302.725806451613,0.336362007168459,0.260104564499515,0.260104564499515,0.260104564499515,900,"3",5,38,1,4,0.5,1,177
456.603773584906,0.285377358490566,0.280151531097122,0.280151531097122,0.280151531097122,1600,"4",5,38,1,4,0.5,1,177
156.568181818182,0.223668831168831,0.314522416068702,0.314522416068702,0.314522416068702,700,"5",5,38,1,4,0.5,1,177
-81,-0.81,-0.0540925533894598,-0.0540925533894598,0,100,"1",5,38,1,4,0.5,2,177
208.285714285714,0.520714285714286,0.13933703417613,0.13933703417613,0.13933703417613,400,"2",5,38,1,4,0.5,2,177
302.232558139535,0.335813953488372,0.210818767618071,0.210818767618071,0.210818767618071,900,"3",5,38,1,4,0.5,2,177
540.540540540541,0.337837837837838,0.206274606680623,0.206274606680623,0.206274606680623,1600,"4",5,38,1,4,0.5,2,177
238.58064516129,0.340829493087558,0.20029075050933,0.20029075050933,0.20029075050933,700,"5",5,38,1,4,0.5,2,177
13.5,0.135,0.422649730810374,0.422649730810374,0.422649730810374,100,"1",5,38,1,4,0.5,3,177
121.684210526316,0.304210526315789,0.335788835844929,0.335788835844929,0.335788835844929,400,"2",5,38,1,4,0.5,3,177
252.878048780488,0.280975609756098,0.343832677165682,0.343832677165682,0.343832677165682,900,"3",5,38,1,4,0.5,3,177
440.47572815534,0.275297330097087,0.281368018466594,0.281368018466594,0.281368018466594,1600,"4",5,38,1,4,0.5,3,177
226.714285714286,0.323877551020408,0.165942343771701,0.165942343771701,0.165942343771701,700,"5",5,38,1,4,0.5,3,177
-24.5,-0.245,-0.133893419027682,-0.133893419027682,0,100,"1",5,38,1,4,0.5,4,177
192.307692307692,0.480769230769231,0.139767473295737,0.139767473295737,0.139767473295737,400,"2",5,38,1,4,0.5,4,177
395.702702702703,0.43966966966967,0.166804419098938,0.166804419098938,0.166804419098938,900,"3",5,38,1,4,0.5,4,177
689.655172413793,0.431034482758621,0.157385022682364,0.157385022682364,0.157385022682364,1600,"4",5,38,1,4,0.5,4,177
297.190476190476,0.424557823129252,0.143158582239471,0.143158582239471,0.143158582239471,700,"5",5,38,1,4,0.5,4,177
